latitude;longitude;geometry;CÓDIGO OACI;TIPO;NOME;MUNICÍPIO ATENDIDO;UF
-23,573333;-46,655556;Point;SICZ;Heliponto;Edifício Comercial Lorena;São Paulo;SP
-23,587222;-46,671944;Point;SIMM;Heliponto;Edifício Corporate Park;Sao Paulo;SP
-23,594444;-46,683611;Point;SIDA;Heliponto;Edifício Dakota;São Paulo;SP
-23,602500;-46,660556;Point;SDTC;Heliponto;Edifício Edel Trade Center;São Paulo;SP
-23,586111;-46,683333;Point;SIJF;Heliponto;Edifício Faria Lima Financial Center;São Paulo;SP
-23,569722;-46,692222;Point;SIHS;Heliponto;Edifício Faria Lima Premium;São Paulo;SP
-23,583056;-46,683889;Point;SDEA;Heliponto;Edifício HSBC Tower;São Paulo;SP
-23,594722;-46,685556;Point;SDOF;Heliponto;Edifício Palladio;São Paulo;SP
-23,601667;-46,691944;Point;SIYU;Heliponto;Edifício Ronaldo Sampaio Ferreira;Sao Paulo;SP
-12,983889;-38,453611;Point;SICX;Heliponto;Edifício Salvador Trade Center;Salvador;BA
-23,545556;-46,633611;Point;SSQG;Heliponto;Edifício Santander;São Paulo;SP
-23,556667;-46,661111;Point;SDHY;Heliponto;Edifício São Luís Gonzaga;São Paulo;SP
-23,594167;-46,689444;Point;SDIW;Heliponto;Edifício São Paulo Trade Building;São Paulo;SP
-21,218889;-47,804444;Point;SNEO;Heliponto;Edifício Sequóia;Ribeirão Preto;SP
-22,911111;-43,176111;Point;SSAS;Heliponto;Edifício Serrador;Rio de Janeiro;RJ
-19,946111;-43,956944;Point;SNOO;Heliponto;EDIFÍCIO THE ONE;Belo Horizonte;MG
-21,206389;-47,810556;Point;SJIG;Heliponto;Edifício Times Square Business;Ribeirão Preto;SP
-22,906944;-43,174722;Point;SWDX;Heliponto;Edifício Torre Almirante;Rio de Janeiro;RJ
-22,909167;-43,178889;Point;SIDT;Heliponto;Edise;Rio de Janeiro;RJ
-22,440278;-47,698333;Point;SJBI;Heliponto;Edra;Ipeúna;SP
-19,890833;-44,055278;Point;SNHN;Heliponto;EFAI;Contagem;MG
-23,573056;-46,697500;Point;SJXK;Heliponto;Eldorado;Sao Paulo;SP
-20,595278;-51,613889;Point;SSLE;Heliponto;Eldorado Brasil;Três Lagoas;MS
-22,996667;-47,106389;Point;SICT;Heliponto;Elektro;Campinas;SP
-23,154722;-46,780278;Point;SNAQ;Heliponto;Elisa;Jarinu;SP
-23,137222;-45,759444;Point;SJJI;Heliponto;Embraer - Unidade Eugênio de Melo;São José dos Campos;SP
-23,510556;-46,693056;Point;SIXC;Heliponto;Embrase;São Paulo;SP
-8,064722;-34,896111;Point;SWLE;Heliponto;Empresarial Alfred Nobel;Recife;PE
-23,384722;-46,831667;Point;SDEU;Heliponto;Empresarial Anhanguera;Cajamar;SP
-8,131667;-34,904167;Point;SDGN;Heliponto;Empresarial Pontes Corporate Center;Recife;PE
-22,895556;-47,190000;Point;SDOP;Heliponto;EMS Sigma Pharma 2;Hortolândia;SP
-23,502500;-46,827778;Point;SWEG;Heliponto;Engevix;Barueri;SP
-8,550000;-35,006944;Point;SDKS;Heliponto;Enseadinha;Ipojuca;PE
-24,529444;-47,850833;Point;SIFP;Heliponto;EPCCO;Registro;SP
-23,299167;-46,596944;Point;SIKC;Heliponto;Erik;Mairiporã;SP
-20,640278;-46,003611;Point;SJXD;Heliponto;Escarpas;Capitólio;MG
-25,438333;-49,267222;Point;SJAJ;Heliponto;Estação Convention Center;Curitiba;PR
-22,892778;-43,293889;Point;SDJE;Heliponto;Estádio Olímpico João Havelange;Rio de Janeiro;RJ
-20,758611;-47,863333;Point;SNFK;Heliponto;Estância Colorado;Sales Oliveira;SP
-23,248333;-46,571111;Point;SJAM;Heliponto;Estância Lajota;Mairiporã;SP
-23,607222;-47,263056;Point;SSUJ;Heliponto;Estrada do Iate Clube;Mairinque;SP
-23,483889;-46,448333;Point;SJMA;Heliponto;ETE São Miguel Paulista;Guarulhos;SP
-23,593889;-46,690278;Point;SJWZ;Heliponto;E-Tower;São Paulo;SP
-22,994167;-48,567778;Point;SDGD;Heliponto;Eucatex-Botucatú;Botucatu;SP
-23,518889;-46,960833;Point;SJEY;Heliponto;Eurofarma Laboratórios S.A;Itapevi;SP
-23,504444;-46,851111;Point;SDEG;Heliponto;Evolution Corporate;Barueri;SP
-23,048889;-45,683611;Point;SIKY;Heliponto;FABIO FERNANDO FRANCISCATE;Caçapava;SP
-3,748889;-38,458333;Point;SNZN;Heliponto;Fagulha;Fortaleza;CE
-23,567222;-46,692778;Point;SDRL;Heliponto;Faria Lima;São Paulo;SP
-23,588611;-46,682778;Point;SJOZ;Heliponto;Faria Lima Square;São Paulo;SP
-22,028889;-41,069722;Point;SBFS;Heliponto;Farol de São Tomé;Campos dos Goytacazes;RJ
-19,804167;-44,325000;Point;SWAF;Heliponto;Fazenda Água Fria;Esmeraldas;MG
-19,359444;-44,056667;Point;SNBU;Heliponto;Fazenda Alegria;Funilândia;MG
-23,765556;-45,347778;Point;SIWW;Heliponto;Fazenda Barreiros;Ilhabela;SP
-23,361389;-47,568611;Point;SJBM;Heliponto;Fazenda Boa Vista;Porto Feliz;SP
-19,829444;-43,630278;Point;SIDI;Heliponto;Fazenda Cachoeira;Caeté;MG
-21,647500;-44,772778;Point;SIUA;Heliponto;Fazenda Cachoeira;Cruzília;MG
-22,388889;-47,286667;Point;SICC;Heliponto;Fazenda Campo Alto;Araras;SP
-21,534444;-47,686111;Point;SWNY;Heliponto;Fazenda Canaã;Luís Antônio;SP
-22,879167;-42,131389;Point;SIGI;Heliponto;Fazenda Cardeiros;São Pedro da Aldeia;RJ
-19,440000;-44,313889;Point;SWMD;Heliponto;Fazenda da Máquina;Sete Lagoas;MG
-23,178611;-45,471111;Point;SDUZ;Heliponto;Fazenda Fortaleza;Taubaté;SP
-22,922778;-46,906944;Point;SDGI;Heliponto;Fazenda Guariroba S/A;Campinas;SP
-22,583056;-47,033889;Point;SIJC;Heliponto;Fazenda Jatobá;Santo Antônio de Posse;SP
-3,650833;-45,202778;Point;SJQM;Heliponto;Fazenda Lago Azul;Igarapé do Meio;MA
-22,207222;-43,096389;Point;SDOZ;Heliponto;Fazenda Laranjeiras;Areal;RJ
-22,428611;-43,086667;Point;SJDH;Heliponto;Fazenda Mãe d´água;Petrópolis;RJ
-8,191389;-35,504722;Point;SNGF;Heliponto;Fazenda Manacá;Gravatá;PE
-22,251667;-46,800278;Point;SJFZ;Heliponto;Fazenda MC;Espírito Santo do Pinhal;SP
-20,793056;-47,796111;Point;SNEX;Heliponto;Fazenda Melado;Sales Oliveira;SP
-23,016389;-44,288889;Point;SJMB;Heliponto;Fazenda Mombaça;Angra dos Reis;RJ
-22,952222;-47,759722;Point;SDFJ;Heliponto;Fazenda Murungaba;Tietê;SP
-3,731389;-45,273333;Point;SJTX;Heliponto;Fazenda Nelore;Bela Vista do Maranhão;MA
-8,160000;-36,196944;Point;SINY;Heliponto;Fazenda Nova;Brejo da Madre de Deus;PE
-23,253889;-48,907500;Point;SNKA;Heliponto;Fazenda Perto D´água;Avaré;SP
-16,656944;-49,588611;Point;SWFP;Heliponto;Fazenda Planalto;Trindade;GO
-23,072222;-47,090833;Point;SDQI;Heliponto;Fazenda Quilombo;Indaiatuba;SP
-19,266111;-44,522222;Point;SIRE;Heliponto;Fazenda Retiro da Lagoa;Paraopeba;MG
-3,588611;-45,095556;Point;SWSB;Heliponto;Fazenda Santa Bárbara;Vitória do Mearim;MA
-22,037778;-42,336944;Point;SDXL;Heliponto;Fazenda Santa Clara;Cordeiro;RJ
-21,880556;-43,175833;Point;SIOY;Heliponto;Fazenda Santa Clara;Santana do Deserto;MG
-22,273056;-47,308056;Point;SJAG;Heliponto;Fazenda Santa Cruz;Araras;SP
-22,092222;-48,347500;Point;SDFS;Heliponto;Fazenda Santa Gertrudes;Dourado;SP
-22,970556;-46,680278;Point;SSJN;Heliponto;Fazenda Santa Helena;Bragança Paulista;SP
-21,285000;-47,757500;Point;SIFR;Heliponto;Fazenda Santa Maria;Cravinhos;SP
-23,550833;-47,366944;Point;SIXR;Heliponto;Fazenda Santa Maria;Votorantim;SP
-22,268056;-43,002500;Point;SSTI;Heliponto;Fazenda Santa Matilde;São José do Vale do Rio Preto;RJ
-23,068333;-46,826667;Point;SITY;Heliponto;Fazenda Santapazienza;Itatiba;SP
-22,510278;-44,748333;Point;SDXX;Heliponto;Fazenda Santa Vitória;Queluz;SP
-20,979444;-48,447222;Point;SIZJ;Heliponto;Fazenda Santa Zélia;Bebedouro;SP
-3,116111;-45,012778;Point;SJPZ;Heliponto;Fazenda Santo Antônio;Matinha;MA
-22,379444;-47,326389;Point;SDKR;Heliponto;Fazenda Santo Antônio;Araras;SP
-9,379444;-35,508333;Point;SIDD;Heliponto;Fazenda São Braz;Barra de Santo Antônio;AL
-22,345833;-43,533889;Point;SWEY;Heliponto;Fazenda São Fernando;Vassouras;RJ
-3,211667;-45,033333;Point;SNTH;Heliponto;Fazenda São Francisco;Viana;MA
-22,382778;-47,008889;Point;SWFS;Heliponto;Fazenda São Francisco;Moji-Mirim;SP
-22,418333;-48,600556;Point;SDNG;Heliponto;Fazenda São João;Jaú;SP
-22,330556;-47,489167;Point;SJBL;Heliponto;Fazenda São José;Rio Claro;SP
-24,198333;-48,642778;Point;SIKG;Heliponto;Fazenda São Miguel;Ribeirão Branco;SP
-22,917222;-46,845556;Point;SDQO;Heliponto;Fazenda São Quirino;Morungaba;SP
-16,206944;-41,471667;Point;SSAJ;Heliponto;Fazenda Serra Azul;Medina;MG
-21,642222;-46,342500;Point;SDUW;Heliponto;Fazenda Sertãozinho;Botelhos;MG
-14,529444;-39,862500;Point;SSEY;Heliponto;Fazenda Umburanas;Ibicuí;BA
-23,558333;-46,652778;Point;SJFC;Heliponto;Federação do Comércio do Estado de São Paulo;Sao Paulo;SP
-23,521667;-46,667222;Point;SDFV;Heliponto;Federação Paulista de Futebol;São Paulo;SP
-23,605000;-47,010000;Point;SWFI;Heliponto;Ferretti Group do Brasil;Vargem Grande Paulista;SP
-19,970278;-44,106389;Point;SWUT;Heliponto;Fiat Betim;Betim;MG
-3,739444;-38,508889;Point;SJWK;Heliponto;FIEC;Fortaleza;CE
-27,591944;-48,493611;Point;SIFL;Heliponto;FIESC;Florianópolis;SC
-15,773611;-47,816944;Point;SNHF;Heliponto;Figaro;Brasília;DF
-2,520278;-44,137222;Point;SJHR;Heliponto;Flamboyant;Paço do Lumiar;MA
-16,709722;-49,238611;Point;SIKL;Heliponto;Flamboyant;Goiânia;GO
-23,048889;-47,167778;Point;SSOB;Heliponto;Flamboyant;Indaiatuba;SP
-16,709444;-49,235833;Point;SIHF;Heliponto;Flamboyant II;Goiânia;GO
-23,023056;-44,290000;Point;SDSO;Heliponto;Flamingos;Angra dos Reis;RJ
-22,745278;-45,531389;Point;SJHI;Heliponto;Flow Water;Campos do Jordão;SP
-23,537778;-46,645833;Point;SDFP;Heliponto;Folha de São Paulo;São Paulo;SP
-22,759167;-47,325833;Point;SNRL;Heliponto;Folhamatic;Americana;SP
-12,673611;-38,273333;Point;SIXQ;Heliponto;Ford Camaçari;Camaçari;BA
-25,554167;-48,557778;Point;SIHE;Heliponto;Fortesolo;Paranaguá;PR
-25,571944;-53,123056;Point;SJYX;Heliponto;Foz do Chopim;Cruzeiro do Iguaçu;PR
-3,032500;-59,964167;Point;SIAM;Heliponto;Francisca Mendes;Manaus;AM
-23,593611;-46,688611;Point;SDKG;Heliponto;Francisco Mellão;São Paulo;SP
-8,057500;-34,871389;Point;SIRP;Heliponto;Frei Caneca;Recife;PE
-23,553889;-46,652500;Point;SSQX;Heliponto;Frei Caneca Shopping;São Paulo;SP
-23,513611;-46,731111;Point;SWTF;Heliponto;Friboi;São Paulo;SP
-23,767778;-45,348056;Point;SWZB;Heliponto;Fronteira;Ilhabela;SP
-11,827778;-37,636111;Point;SSQF;Heliponto;Frysk ;Conde;BA
-29,955000;-51,173889;Point;SSUG;Heliponto;Full Gauge;Canoas;RS
-1,439722;-48,481667;Point;SITD;Heliponto;Fundação Santa Casa de Misericórdia do Pará;Belém;PA
-25,473333;-54,541944;Point;SSFY;Heliponto;Furnas Centrais Elétricas;Foz do Iguaçu;PR
-22,955278;-43,191111;Point;SNRG;Heliponto;Furnas Centrais Elétricas S/A;Rio de Janeiro;RJ
-16,681667;-49,255556;Point;SWGB;Heliponto;Gabinete Militar;Goiânia;GO
-23,484722;-46,855833;Point;SNTN;Heliponto;Gama;Barueri;SP
-23,251389;-47,326944;Point;SDXH;Heliponto;Gandini;Itu;SP
-23,298889;-47,287500;Point;SIGM;Heliponto;Gandini Terras;Itu;SP
-23,639722;-46,834722;Point;SNXZ;Heliponto;Garça Branca;Embu;SP
-8,190833;-35,615556;Point;SNPR;Heliponto;Gilson Machado;Gravatá;PE
-23,048056;-44,195000;Point;SDIQ;Heliponto;Goettems;Reis;RJ
-16,063611;-47,998889;Point;SIHG;Heliponto;Gois;Valparaíso de Goiás;GO
-21,265000;-47,311667;Point;SWHI;Heliponto;Gold Meat;Cajuru;SP
-20,900556;-49,786944;Point;SIVM;Heliponto;GOLD STAR;Nipoã;SP
-3,719167;-38,474167;Point;SIYG;Heliponto;Gorduras e Margarinas Especiais - GME;Fortaleza;CE
-25,391944;-49,156111;Point;SDRG;Heliponto;Graciosa;Pinhais;PR
-26,262778;-48,858056;Point;SWZZ;Heliponto;Graer;Joinville;SC
-22,907500;-47,003611;Point;SIPX;Heliponto;Gramado;Campinas;SP
-22,598889;-47,881111;Point;SJIH;Heliponto;Grande Hotel São Pedro;Águas de São Pedro;SP
-8,187222;-35,500000;Point;SDIJ;Heliponto;GRAVATÁ;Gravatá;PE
-20,151944;-44,144167;Point;SNKG;Heliponto;Green Metals;Brumadinho;MG
-25,435556;-49,425833;Point;SWGE;Heliponto;Green Technology;Campo Largo;PR
-23,001667;-43,506389;Point;SJGG;Heliponto;Grota Funda;Rio de Janeiro;RJ
-24,033333;-46,493333;Point;SJRX;Heliponto;Grupamento Aéreo da Polícia Militar/ Praia Grande;Praia Grande;SP
-22,352222;-43,164167;Point;SDGK;Heliponto;Grupo Petrópolis;Petrópolis;RJ
-23,653611;-46,725278;Point;SJAN;Heliponto;Grupo Santander Banespa-Panamérica Park;São Paulo;SP
-2,496389;-44,279444;Point;SWLW;Heliponto;Grupo Tático Aéreo;São Luís;MA
-23,613056;-46,851389;Point;SJBJ;Heliponto;Guancan;Cotia;SP
-23,898611;-46,303889;Point;SIGG;Heliponto;Guarapá;Santos;SP
-23,787500;-46,781667;Point;SJPB;Heliponto;Guarapiranga Golf;São Paulo;SP
-23,326389;-46,128611;Point;SDQW;Heliponto;Guararema;Guararema;SP
-23,423889;-46,020278;Point;SDXP;Heliponto;Guararema Parque Hotel;Guararema;SP
-19,455278;-44,376389;Point;SJGX;Heliponto;Gutierrez;Sete Lagoas;MG
-22,975000;-46,390833;Point;SWQB;Heliponto;Hahn;Piracaia;SP
-27,083611;-48,964722;Point;SDLS;Heliponto;Hangar 77;Guabiruba;SC
-23,616944;-46,580278;Point;SIBM;Heliponto;Hangar ABC;São Caetano do Sul;SP
-22,632222;-47,844444;Point;SJEC;Heliponto;Haras Bella Vista;São Pedro;SP
-23,246389;-47,424722;Point;SJOE;Heliponto;Haras Cachoeira;Itu;SP
-23,175000;-47,924167;Point;SWDP;Heliponto;Haras da Mata;Cesário Lange;SP
-19,658889;-44,146944;Point;SIPS;Heliponto;Haras Forum;Pedro Leopoldo;MG
-22,891389;-47,309167;Point;SJIQ;Heliponto;Haras Larissa;Sumaré;SP
-23,236667;-47,500278;Point;SWZF;Heliponto;Haras Recanto dos Gypsies;Porto Feliz;SP
-3,913056;-38,434722;Point;SIAH;Heliponto;Haras RM;Aquiraz;CE
-19,534444;-44,020556;Point;SSRH;Heliponto;Haras Sahara;Matozinhos;MG
-23,272778;-47,556111;Point;SDBT;Heliponto;Haras São Pedro do Alto;Porto Feliz;SP
-27,106944;-48,907500;Point;SDUX;Heliponto;Havan;Brusque;SC
-23,478611;-46,781111;Point;SSUB;Heliponto;HBR;Osasco;SP
-23,618889;-46,885000;Point;SWHK;Heliponto;Hbuster;Cotia;SP
-23,516667;-46,179167;Point;SJSZ;Heliponto;Helbor Concept;Moji das Cruzes;SP
-23,523611;-46,196389;Point;SWHW;Heliponto;Helbor Tower;Moji das Cruzes;SP
-22,430000;-45,480833;Point;SNHH;Heliponto;Helibrás;Itajubá;MG
-23,475000;-46,828333;Point;SJIW;Heliponto;Helicenter Alphaville;Santana de Parnaíba;SP
-23,502778;-46,919444;Point;SDWS;Heliponto;Helicentro ALLTA;Barueri;SP
-20,047222;-43,961389;Point;SJLY;Heliponto;Helicentro BH;Nova Lima;MG
-23,595556;-46,736667;Point;SDHM;Heliponto;Helicentro Morumbi;São Paulo;SP
-22,891667;-43,843611;Point;SIUN;Heliponto;Helicentro Porto Itaguaí;Itaguaí;RJ
-21,210278;-47,770000;Point;SSUE;Heliponto;Helicentro Ribeirão Preto;Ribeirão Preto;SP
-19,985556;-43,965000;Point;SIVB;Heliponto;Helicentro Zona Sul;Belo Horizonte;MG
-12,839167;-38,426389;Point;SIEI;Heliponto;Helicia;Simões Filho;BA
-23,546667;-46,736944;Point;SIBH;Heliponto;Helicidade;São Paulo;SP
-23,034167;-44,201944;Point;SJWR;Heliponto;Heligalo;Angra dos Reis;RJ
-23,042222;-44,192222;Point;SDNX;Heliponto;Helimater;Angra dos Reis;RJ
-23,564722;-46,830278;Point;SIAV;Heliponto;Helipark;Carapicuíba;SP
-25,572500;-49,152500;Point;SIFY;Heliponto;Heliponto Conduspar;São José dos Pinhais;PR
-21,230000;-47,784167;Point;SWDZ;Heliponto;Heliponto do Zé;Ribeirão Preto;SP
-27,026389;-48,621111;Point;SJKD;Heliponto;Helisilva;Balneário Camboriú;SC
-25,692778;-54,432500;Point;SJAB;Heliponto;Helisul - Cataratas;Foz do Iguaçu;PR
-25,608889;-54,493611;Point;SSHH;Heliponto;Helisul I;Foz do Iguaçu;PR
-25,613056;-54,481389;Point;SSHS;Heliponto;Helisul IV;Foz do Iguaçu;PR
-27,542222;-48,624722;Point;SNVX;Heliponto;Helisul Slin;São José;SC
-22,744167;-42,852222;Point;SDHN;Heliponto;Hellix Business Center;Itaboraí;RJ
-23,059444;-47,159722;Point;SNZI;Heliponto;Helvétia;Indaiatuba;SP
-23,061944;-47,162778;Point;SWWJ;Heliponto;Helvétia MF;Indaiatuba;SP
-12,870000;-38,365833;Point;SNSN;Heliponto;Henrimar Táxi Aéreo;Salvador;BA
-23,550000;-46,658611;Point;SWMF;Heliponto;Higienópolis Medical Center;São Paulo;SP
-23,465278;-46,582222;Point;SIRY;Heliponto;Hiper-Bergamini;São Paulo;SP
-22,833889;-47,193333;Point;SIMH;Heliponto;Honda Automóveis;Sumaré;SP
-26,331944;-48,848056;Point;SSHR;Heliponto;Horus;Joinville;SC
-23,600278;-46,715278;Point;SDHV;Heliponto;Hospital Albert Einstein;São Paulo;SP
-23,569444;-46,643056;Point;SIOW;Heliponto;Hospital Alemão Oswaldo Cruz;São Paulo;SP
-15,823333;-48,066389;Point;SJDF;Heliponto;Hospital Anchieta;Brasília;DF
-23,700000;-46,695278;Point;SSYH;Heliponto;Hospital Autódromo José Carlos Pace;São Paulo;SP
-23,557500;-46,634722;Point;SDHW;Heliponto;Hospital Bandeirantes;São Paulo;SP
-23,590833;-46,703333;Point;SDJW;Heliponto;Hospital Cidade Jardim;São Paulo;SP
-22,965278;-43,196667;Point;SDQD;Heliponto;Hospital Copa D'OR;Rio de Janeiro;RJ
-23,558056;-46,669167;Point;SDKY;Heliponto;Hospital das Clínicas;São Paulo;SP
-5,057778;-42,815556;Point;SJXL;Heliponto;Hospital das Clínicas de Teresina (HCT);Teresina;PI
-19,921944;-43,919722;Point;SSAA;Heliponto;Hospital da Unimed;Belo Horizonte;MG
-22,894444;-43,115833;Point;SDHD;Heliponto;Hospital de Clínicas de Niterói;Niterói;RJ
-23,573056;-46,643056;Point;SDOC;Heliponto;Hospital do Coração;São Paulo;SP
-23,537778;-46,358056;Point;SNQQ;Heliponto;HOSPITAL DR. OSÍRIS FLORINDO COELHO;Ferraz de Vasconcelos;SP
-23,656944;-46,652778;Point;SWNI;Heliponto;Hospital e Maternidade Santa Marina;São Paulo;SP
-23,563056;-46,561667;Point;SDAT;Heliponto;Hospital e Maternidade Vitória;Sao Paulo;SP
-8,066944;-34,895000;Point;SNHY;Heliponto;Hospital Esperança;Recife;PE
-20,201111;-40,228056;Point;SJAE;Heliponto;Hospital Estadual Dr. Jayme Santos Neves;Serra;ES
-23,670833;-46,532778;Point;SDPS;Heliponto;Hospital Estadual Mário Covas;Santo André;SP
-23,595000;-46,651667;Point;SDHI;Heliponto;Hospital Gastroclínica;Sao Paulo;SP
-3,739444;-38,476944;Point;SJJC;Heliponto;Hospital Geral de Fortaleza (HGF);Fortaleza;CE
-8,703056;-35,575833;Point;SDDL;Heliponto;Hospital Geral de Palmares;Palmares;PE
-19,497222;-42,539444;Point;SWCM;Heliponto;Hospital Marcio Cunha;Ipatinga;MG
-19,927222;-43,948889;Point;SSQH;Heliponto;Hospital Mater Dei;Belo Horizonte;MG
-8,071944;-34,950556;Point;SNYN;Heliponto;Hospital Metropolitano Oeste - Pelópidas Silveira;Recife;PE
-8,250278;-35,009167;Point;SNLM;Heliponto;Hospital Metropolitano Sul ( Dom Helder Câmara);Cabo de Santo Agostinho;PE
-30,026389;-51,209167;Point;SSHM;Heliponto;Hospital Moinhos de Vento;Porto Alegre;RS
-21,781389;-43,364722;Point;SNJX;Heliponto;Hospital Monte Sinai;Juiz de Fora;MG
-23,565278;-46,642222;Point;SDAP;Heliponto;Hospital Paulistano;São Paulo;SP
-19,925833;-43,931389;Point;SIRK;Heliponto;Hospital Pronto Socorro João XXIII;Belo Horizonte;MG
-19,818333;-43,947500;Point;SJCX;Heliponto;Hospital Risoleta Tolentino Neves;Belo Horizonte;MG
-23,538611;-46,662500;Point;SDDG;Heliponto;Hospital Samaritano;São Paulo;SP
-23,568889;-46,645556;Point;SIHK;Heliponto;Hospital Santa Catarina;São Paulo;SP
-26,923333;-49,065833;Point;SSCZ;Heliponto;Hospital Santa Isabel;Blumenau;SC
-8,051667;-34,898056;Point;SSUP;Heliponto;Hospital Santa Joana;Recife;PE
-23,553611;-46,461389;Point;SDYO;Heliponto;Hospital Santa Marcelina;São Paulo;SP
-22,508056;-43,193889;Point;SIFK;Heliponto;Hospital Santa Teresa;Petrópolis;RJ
-23,533889;-46,688333;Point;SJRQ;Heliponto;Hospital São Camilo Pompéia;Sao Paulo;SP
-22,425000;-42,980000;Point;SIZB;Heliponto;Hospital São José;Teresópolis;RJ
-26,488056;-49,083889;Point;SWLO;Heliponto;Hospital São José;Jaraguá do Sul;SC
-23,590278;-46,672778;Point;SDJU;Heliponto;Hospital São Luiz;São Paulo;SP
-3,741667;-38,479444;Point;SDBQ;Heliponto;Hospital São Mateus;Fortaleza;CE
-23,557222;-46,654167;Point;SDSL;Heliponto;Hospital Sírio Libanês;São Paulo;SP
-23,557222;-46,653056;Point;SJSL;Heliponto;Hospital Sírio Libanês II;São Paulo;SP
-26,283056;-48,845278;Point;SIXH;Heliponto;Hospital Unimed;Joinville;SC
-22,904167;-47,067778;Point;SDHZ;Heliponto;Hospital Vera Cruz.;Campinas;SP
-3,089444;-60,438056;Point;SIHA;Heliponto;Hotel Ariaú Amazon Towers;Manaus;AM
-3,091944;-60,441944;Point;SJIN;Heliponto;Hotel Ariaú Amazon Towers II;Iranduba;AM
-22,717778;-45,567778;Point;SICH;Heliponto;Hotel Campos do Jordão;Campos do Jordão;SP
-22,941111;-46,700833;Point;SWDO;Heliponto;Hotel da Fazenda Dona Carolina;Itatiba;SP
-23,566111;-46,665278;Point;SDKM;Heliponto;Hotel Emiliano;São Paulo;SP
-21,110833;-48,964444;Point;SNHO;Heliponto;Hotel Paradise;Catanduva;SP
-22,949167;-44,074444;Point;SIWS;Heliponto;Hotel Portobello;Mangaratiba;RJ
-22,736944;-46,746944;Point;SDCP;Heliponto;Hotel Sant'Anna;Amparo;SP
-23,650833;-46,722778;Point;SDUT;Heliponto;Hotel Transamérica;São Paulo;SP
-23,085278;-47,183056;Point;SIKH;Heliponto;Hotel Vitória;Indaiatuba;SP
-23,669444;-46,702778;Point;SJWJ;Heliponto;HPE;Sao Paulo;SP
-23,038611;-44,153333;Point;SJXO;Heliponto;HP Padilha;Mangaratiba;RJ
-25,503056;-49,280556;Point;SJQG;Heliponto;HSBC;Curitiba;PR
-1,437778;-48,468889;Point;SSSJ;Heliponto;HSM;Belém;PA
-23,728333;-46,885833;Point;SNNI;Heliponto;HTO - Horto da Paz;Itapecerica da Serra;SP
-23,008611;-43,288056;Point;SWKK;Heliponto;Huck;Rio de Janeiro;RJ
-23,577778;-46,694444;Point;SIFZ;Heliponto;Hungria 1100;São Paulo;SP
-22,682778;-47,602778;Point;SWHB;Heliponto;Hyundai Piracicaba;Piracicaba;SP
-22,978056;-44,433611;Point;SJCG;Heliponto;Iate Clube de Santos;Angra dos Reis;RJ
-23,524167;-46,329722;Point;SINE;Heliponto;Ibar;Poá;SP
-12,549167;-37,990278;Point;SJNY;Heliponto;Iberostar Praia do Forte;Mata de São João;BA
-23,579444;-46,648889;Point;SSTO;Heliponto;IBM Tutóia;São Paulo;SP
-23,492778;-46,848056;Point;SSOV;Heliponto;Icon Alphaville;Barueri;SP
-23,985556;-46,284444;Point;SDZB;Heliponto;ICS - Guarujá;Guarujá;SP
-26,393056;-50,162500;Point;SIGH;Heliponto;Igarashi;Papanduva;SC
-23,561111;-46,650833;Point;SNQC;Heliponto;IGESP;Sao Paulo;SP
-22,745000;-43,464444;Point;SDJP;Heliponto;Iguaçu;Nova Iguaçu;RJ
-23,121111;-44,192778;Point;SJXT;Heliponto;Iguassú;Angra dos Reis;RJ
-30,028333;-51,162778;Point;SWSE;Heliponto;Iguatemi Corporate;Porto Alegre;RS
-3,753889;-38,490833;Point;SNUR;Heliponto;Iguatemi Empresarial;Fortaleza;CE
-23,536111;-47,464444;Point;SDEE;Heliponto;Iguatemi Esplanada;Sorocaba;SP
-20,412500;-48,217222;Point;SJFH;Heliponto;I.I.J.O.- Rosário;Guaíra;SP
-23,014722;-44,265000;Point;SIVA;Heliponto;Ilha do Cavaco;Reis;RJ
-8,066667;-34,901944;Point;SNGE;Heliponto;Ilha do Retiro;Recife;PE
-22,984167;-44,354167;Point;SSSL;Heliponto;Ilha dos Coqueiros;Angra dos Reis;RJ
-23,040833;-44,391944;Point;SJRD;Heliponto;Ilha Josefa;Angra dos Reis;RJ
-3,220278;-39,255833;Point;SNQF;Heliponto;Ilha Verde;Trairi;CE
-12,766389;-38,650000;Point;SSRI;Heliponto;Ilhota dos Coqueiros;Salvador;BA
-22,387778;-41,772500;Point;SDDT;Heliponto;Imbetiba;Macaé;RJ
-23,688889;-46,605278;Point;SDEY;Heliponto;Imigrantes;Diadema;SP
-22,695833;-47,561944;Point;SIZY;Heliponto;IMOCOP;Piracicaba;SP
-23,435833;-47,414444;Point;SDVB;Heliponto;INA Brasil;Sorocaba;SP
-23,821389;-46,042500;Point;SJID;Heliponto;Indaiá;Bertioga;SP
-23,908889;-45,309167;Point;SJJY;Heliponto;Indaiaúba;Ilhabela;SP
-27,096111;-48,913889;Point;SINO;Heliponto;Innovare Hotel;Brusque;SC
-22,769722;-41,882778;Point;SIHH;Heliponto;Insólito Hotel;Armação de Búzios;RJ
-23,556111;-46,678056;Point;SNID;Heliponto;Instituto Dr. Arnaldo;São Paulo;SP
-3,734722;-38,531667;Point;SJFS;Heliponto;Instituto Dr. José Frota;Fortaleza;CE
